city,datetime,CO,NO2,O3,PM10,PM2.5,SO2,temperature_c,humidity_percent,pressure_hpa,wind_speed_kmh,wind_direction_deg,precipitation_mm,air_quality_good,year,month,estado
Porto,10/09/25 02:00,0.59,13.62,73.6,13.35,8.75,2.93,17.3,100.0,1019.1,2.6,236.0,0.1,True,2025,9,risco_incendio_baixo
Porto,10/09/25 03:00,0.71,14.7,80.82,15.3,10.41,2.29,17.3,99.0,1018.7,2.8,230.0,0.0,True,2025,9,risco_incendio_baixo
Porto,10/09/25 04:00,0.74,18.55,71.42,18.0,9.42,3.52,17.3,99.0,1018.7,3.2,207.0,0.0,True,2025,9,risco_incendio_baixo
Porto,10/09/25 05:00,0.42,18.61,79.1,10.5,9.43,2.1,17.5,98.0,1018.1,4.3,175.0,0.0,True,2025,9,risco_incendio_baixo
Porto,10/09/25 06:00,0.27,19.13,59.99,16.44,10.49,3.73,17.6,97.0,1018.1,6.3,167.0,0.0,True,2025,9,risco_incendio_baixo
Porto,10/09/25 07:00,1.43,54.28,71.52,31.76,15.44,8.44,17.7,97.0,1018.3,7.2,186.0,0.1,True,2025,9,risco_incendio_baixo
Porto,10/09/25 08:00,1.69,38.02,88.77,38.3,18.41,10.34,17.8,96.0,1018.7,9.1,189.0,0.4,True,2025,9,risco_incendio_baixo
Porto,10/09/25 09:00,1.56,48.13,83.89,40.01,24.97,10.47,18.2,95.0,1018.7,11.0,199.0,0.4,True,2025,9,risco_incendio_baixo
Porto,10/09/25 10:00,0.93,44.55,74.78,24.79,20.6,6.11,18.6,97.0,1018.9,9.8,216.0,0.5,True,2025,9,risco_incendio_baixo
Porto,10/09/25 11:00,1.18,34.81,74.1,22.56,19.63,7.42,19.1,95.0,1019.3,8.4,245.0,0.1,True,2025,9,risco_incendio_baixo
Porto,10/09/25 12:00,0.85,34.15,62.08,17.88,21.04,6.15,19.8,92.0,1019.4,8.8,251.0,0.0,True,2025,9,risco_incendio_baixo
Porto,10/09/25 13:00,1.11,34.48,86.36,25.74,15.67,6.45,20.1,94.0,1019.6,9.8,276.0,0.1,True,2025,9,risco_incendio_baixo
Porto,10/09/25 14:00,1.18,36.99,84.39,32.61,18.12,6.34,20.7,90.0,1019.6,11.9,275.0,0.0,True,2025,9,risco_incendio_baixo
Porto,10/09/25 15:00,0.69,43.98,63.71,21.48,16.34,6.79,20.9,86.0,1019.7,12.0,286.0,0.0,True,2025,9,risco_incendio_baixo
Porto,10/09/25 16:00,1.16,33.05,85.97,18.97,12.54,4.46,20.7,89.0,1019.7,12.1,287.0,0.1,True,2025,9,risco_incendio_baixo
Porto,10/09/25 17:00,1.41,42.66,113.2,34.5,22.11,9.33,20.8,85.0,1019.6,11.0,293.0,0.0,True,2025,9,risco_incendio_baixo
Porto,10/09/25 18:00,0.95,51.73,81.36,24.45,17.53,12.05,20.3,88.0,1019.8,10.2,293.0,0.0,True,2025,9,risco_incendio_baixo
Porto,10/09/25 19:00,1.85,41.68,83.69,44.28,19.93,9.31,19.7,89.0,1020.1,9.8,298.0,0.0,True,2025,9,risco_incendio_baixo
Porto,10/09/25 20:00,0.77,29.98,69.91,19.93,14.82,4.96,18.8,92.0,1020.7,7.0,305.0,0.0,True,2025,9,risco_incendio_baixo
Porto,10/09/25 21:00,1.21,27.26,78.82,23.3,13.56,5.28,18.2,91.0,1021.1,3.1,291.0,0.0,True,2025,9,risco_incendio_baixo
Porto,10/09/25 22:00,0.8,23.46,63.25,13.52,7.39,6.46,17.9,94.0,1022.0,2.5,262.0,0.0,True,2025,9,risco_incendio_baixo
Porto,10/09/25 23:00,0.48,23.52,79.42,10.74,7.09,3.42,17.5,96.0,1022.1,2.3,252.0,0.0,True,2025,9,risco_incendio_baixo
Porto,11/09/25 00:00,0.49,15.09,83.0,11.54,7.22,4.3,17.3,97.0,1022.3,2.3,231.0,0.0,True,2025,9,risco_incendio_baixo
Porto,11/09/25 01:00,0.39,22.87,73.76,9.65,7.74,3.54,17.3,98.0,1022.6,1.6,207.0,0.0,True,2025,9,risco_incendio_baixo
Porto,11/09/25 02:00,0.58,14.1,49.36,10.06,6.26,2.48,16.8,99.0,1022.6,2.2,180.0,0.0,True,2025,9,risco_incendio_baixo
Porto,11/09/25 03:00,0.63,17.89,81.44,15.07,6.64,3.5,16.5,100.0,1022.5,1.6,207.0,0.0,True,2025,9,risco_incendio_baixo
Porto,11/09/25 04:00,0.62,19.91,61.31,22.62,13.29,5.21,16.3,100.0,1022.4,1.8,143.0,0.0,True,2025,9,risco_incendio_baixo
Porto,11/09/25 05:00,0.7,13.95,58.91,8.66,7.5,3.46,16.2,100.0,1022.4,2.9,120.0,0.0,True,2025,9,risco_incendio_baixo
Porto,11/09/25 06:00,0.64,15.86,50.44,15.48,10.3,4.66,15.9,100.0,1022.6,3.5,114.0,0.0,True,2025,9,risco_incendio_baixo
Porto,11/09/25 07:00,1.67,45.26,51.72,23.97,20.52,10.1,15.9,99.0,1022.6,3.4,108.0,0.0,True,2025,9,risco_incendio_baixo
Porto,11/09/25 08:00,1.87,48.06,70.48,37.2,16.33,7.93,16.3,98.0,1023.0,4.5,119.0,0.0,True,2025,9,risco_incendio_baixo
Porto,11/09/25 09:00,1.37,43.45,77.03,26.2,15.62,9.5,17.4,91.0,1023.4,4.1,105.0,0.0,True,2025,9,risco_incendio_baixo
Porto,11/09/25 10:00,1.22,40.45,80.67,25.87,15.87,7.76,18.6,85.0,1024.0,3.9,124.0,0.0,True,2025,9,risco_incendio_baixo
Porto,11/09/25 11:00,0.87,35.07,87.82,21.07,16.86,8.2,20.4,74.0,1024.3,3.9,146.0,0.0,True,2025,9,risco_incendio_baixo
Porto,11/09/25 12:00,1.0,35.67,83.61,15.21,14.61,6.12,21.4,71.0,1024.3,4.8,228.0,0.0,True,2025,9,risco_incendio_baixo
Porto,11/09/25 13:00,1.13,33.03,96.89,26.76,16.02,6.48,21.4,73.0,1023.8,7.9,246.0,0.0,True,2025,9,risco_incendio_baixo
Porto,11/09/25 14:00,1.18,27.22,74.0,23.18,9.37,5.84,21.8,72.0,1024.0,9.8,262.0,0.0,True,2025,9,risco_incendio_baixo
Porto,11/09/25 15:00,1.23,23.69,89.14,18.98,13.41,6.75,21.8,74.0,1024.0,10.9,262.0,0.0,True,2025,9,risco_incendio_baixo
Porto,11/09/25 16:00,1.08,24.47,78.37,33.23,21.06,5.79,21.3,79.0,1024.1,9.4,268.0,0.0,True,2025,9,risco_incendio_baixo
Porto,11/09/25 17:00,1.09,46.73,87.47,26.16,28.27,7.33,21.0,82.0,1023.5,9.7,274.0,0.0,True,2025,9,risco_incendio_baixo
Porto,11/09/25 18:00,1.94,60.55,106.86,39.2,23.88,8.89,20.6,87.0,1023.3,8.0,275.0,0.0,True,2025,9,risco_incendio_baixo
Porto,11/09/25 19:00,1.69,24.97,75.44,29.42,28.9,8.83,20.0,89.0,1023.3,6.1,270.0,0.0,True,2025,9,risco_incendio_baixo
Porto,11/09/25 20:00,1.18,27.11,84.26,27.67,13.2,5.74,19.3,95.0,1023.4,4.3,265.0,0.0,True,2025,9,risco_incendio_baixo
Porto,11/09/25 21:00,1.04,40.92,89.47,17.19,18.32,7.31,19.0,96.0,1023.9,2.2,279.0,0.1,True,2025,9,risco_incendio_baixo
Porto,11/09/25 22:00,0.68,31.06,50.27,16.18,12.89,2.72,18.8,97.0,1023.7,2.2,279.0,0.0,True,2025,9,risco_incendio_baixo
Porto,11/09/25 23:00,0.77,21.54,73.38,13.25,11.36,2.62,18.6,98.0,1023.4,1.5,284.0,0.0,True,2025,9,risco_incendio_baixo
Porto,12/09/25 00:00,0.74,15.48,64.39,17.33,5.65,3.54,18.4,98.0,1023.1,1.6,297.0,0.0,True,2025,9,risco_incendio_baixo
Porto,12/09/25 01:00,0.59,22.14,77.32,11.36,6.09,3.5,18.4,99.0,1022.8,1.5,315.0,0.0,True,2025,9,risco_incendio_baixo
Porto,12/09/25 02:00,0.57,26.14,57.26,9.67,9.24,3.44,18.2,98.0,1022.7,1.8,349.0,0.0,True,2025,9,risco_incendio_baixo
Porto,12/09/25 03:00,0.61,25.99,56.4,10.54,7.29,1.87,18.1,99.0,1022.1,1.5,346.0,0.0,True,2025,9,risco_incendio_baixo
Porto,12/09/25 04:00,0.68,17.33,53.32,15.83,11.46,2.61,17.6,99.0,1022.1,1.6,27.0,0.0,True,2025,9,risco_incendio_baixo
Porto,12/09/25 05:00,0.74,19.23,52.52,8.61,8.22,4.79,17.3,100.0,1022.0,2.5,360.0,0.0,True,2025,9,risco_incendio_baixo
Porto,12/09/25 06:00,0.55,19.37,73.96,15.12,8.34,4.64,17.3,100.0,1022.0,3.3,347.0,0.0,True,2025,9,risco_incendio_baixo
Porto,12/09/25 07:00,1.44,33.26,92.73,31.41,21.08,11.38,17.1,98.0,1022.1,2.8,40.0,0.0,True,2025,9,risco_incendio_baixo
Porto,12/09/25 08:00,1.77,55.87,99.29,39.11,20.67,9.5,17.3,95.0,1022.5,2.5,45.0,0.0,True,2025,9,risco_incendio_baixo
Porto,12/09/25 09:00,1.51,39.2,82.37,30.64,19.25,11.67,17.9,91.0,1022.7,3.3,84.0,0.0,True,2025,9,risco_incendio_baixo
Porto,12/09/25 10:00,0.92,33.38,58.44,27.9,17.35,6.15,19.2,87.0,1022.7,1.8,11.0,0.0,True,2025,9,risco_incendio_baixo
Porto,12/09/25 11:00,1.28,36.54,84.76,24.25,15.45,7.41,20.5,77.0,1022.6,4.1,308.0,0.0,True,2025,9,risco_incendio_baixo
Porto,12/09/25 12:00,1.02,33.14,97.15,20.68,16.95,6.89,21.1,74.0,1022.6,5.3,298.0,0.0,True,2025,9,risco_incendio_baixo
Porto,12/09/25 13:00,1.16,30.68,69.49,27.98,16.8,6.62,22.1,66.0,1022.1,10.2,302.0,0.0,True,2025,9,condicoes_seguras
Porto,12/09/25 14:00,0.89,37.79,98.22,25.49,15.68,6.31,22.6,66.0,1022.6,10.0,308.0,0.0,True,2025,9,condicoes_seguras
Porto,12/09/25 15:00,0.92,27.4,77.03,18.24,14.61,5.41,22.4,63.0,1022.3,12.2,304.0,0.0,True,2025,9,condicoes_seguras
Porto,12/09/25 16:00,1.27,35.92,81.75,21.12,19.04,4.57,22.7,62.0,1022.4,12.6,307.0,0.0,True,2025,9,condicoes_seguras
Porto,12/09/25 17:00,1.59,53.27,66.34,24.6,21.78,7.84,21.7,65.0,1021.9,12.8,308.0,0.0,True,2025,9,condicoes_seguras
Porto,12/09/25 18:00,1.7,39.38,81.51,32.5,25.82,10.28,20.7,67.0,1021.5,12.5,314.0,0.0,True,2025,9,condicoes_seguras
Porto,12/09/25 19:00,0.81,38.04,83.73,40.01,22.67,9.67,19.2,72.0,1021.3,10.9,316.0,0.0,True,2025,9,risco_incendio_baixo
Porto,12/09/25 20:00,1.03,20.69,64.1,20.79,18.85,6.74,18.0,75.0,1021.3,7.3,327.0,0.0,True,2025,9,risco_incendio_baixo
Porto,12/09/25 21:00,0.86,23.6,50.91,21.65,16.99,4.69,17.1,77.0,1022.0,6.1,332.0,0.0,True,2025,9,risco_incendio_baixo
Porto,12/09/25 22:00,0.6,18.4,61.53,9.66,11.36,3.42,16.4,82.0,1022.3,5.5,328.0,0.0,True,2025,9,risco_incendio_baixo
Porto,12/09/25 23:00,0.59,18.61,58.83,10.3,11.4,3.38,15.8,83.0,1021.8,4.0,333.0,0.0,True,2025,9,risco_incendio_baixo
Porto,13/09/25 00:00,0.51,12.67,46.94,10.54,8.92,2.43,15.5,84.0,1021.7,2.4,333.0,0.0,True,2025,9,risco_incendio_baixo
Porto,13/09/25 01:00,0.5,17.36,44.03,10.13,4.56,0.93,15.8,84.0,1021.2,1.8,349.0,0.0,True,2025,9,risco_incendio_baixo
Porto,13/09/25 02:00,0.32,8.22,35.6,10.46,8.32,1.73,15.6,83.0,1021.5,2.2,9.0,0.0,True,2025,9,risco_incendio_baixo
Porto,13/09/25 03:00,0.33,17.6,49.04,11.45,8.41,3.56,15.4,82.0,1021.2,2.0,45.0,0.0,True,2025,9,risco_incendio_baixo
Porto,13/09/25 04:00,0.51,15.03,51.89,9.41,5.34,1.62,14.9,84.0,1021.0,3.0,76.0,0.0,True,2025,9,risco_incendio_baixo
Porto,13/09/25 05:00,0.56,15.07,47.55,7.82,4.84,2.74,14.5,88.0,1021.0,3.2,90.0,0.0,True,2025,9,risco_incendio_baixo
Porto,13/09/25 06:00,0.42,10.54,40.01,5.03,0.73,3.09,13.6,93.0,1021.2,3.2,90.0,0.0,True,2025,9,risco_incendio_baixo
Porto,13/09/25 07:00,0.8,27.99,57.21,20.13,16.7,7.46,12.8,95.0,1021.4,2.9,90.0,0.0,True,2025,9,risco_incendio_baixo
Porto,13/09/25 08:00,0.94,26.23,74.01,24.85,15.01,6.43,12.8,94.0,1021.9,3.2,90.0,0.0,True,2025,9,risco_incendio_baixo
Porto,13/09/25 09:00,1.05,23.23,53.37,17.4,11.81,7.66,15.4,85.0,1022.2,2.5,98.0,0.0,True,2025,9,risco_incendio_baixo
Porto,13/09/25 10:00,0.78,21.88,46.3,14.7,16.88,4.74,18.2,67.0,1022.6,1.5,45.0,0.0,True,2025,9,condicoes_seguras
Porto,13/09/25 11:00,0.66,24.55,45.62,19.59,13.15,5.53,19.8,65.0,1022.5,5.5,337.0,0.0,True,2025,9,condicoes_seguras
Porto,13/09/25 12:00,0.62,12.3,50.04,12.33,11.7,4.5,20.9,63.0,1022.5,5.9,313.0,0.0,True,2025,9,condicoes_seguras
Porto,13/09/25 13:00,0.7,29.01,42.37,16.4,14.69,4.24,21.7,58.0,1022.1,8.5,298.0,0.0,True,2025,9,condicoes_seguras
Porto,13/09/25 14:00,0.68,15.25,36.68,23.3,13.33,3.6,22.1,56.0,1022.6,8.7,294.0,0.0,True,2025,9,condicoes_seguras
Porto,13/09/25 15:00,0.76,15.22,46.63,15.69,15.29,4.91,22.3,54.0,1022.3,10.7,290.0,0.0,True,2025,9,condicoes_seguras
Porto,13/09/25 16:00,0.82,20.56,41.24,12.87,12.0,7.03,22.3,57.0,1022.5,10.5,278.0,0.0,True,2025,9,condicoes_seguras
Porto,13/09/25 17:00,0.95,36.61,41.48,15.08,13.79,6.0,21.6,63.0,1022.3,9.7,272.0,0.0,True,2025,9,condicoes_seguras
Porto,13/09/25 18:00,0.96,34.22,55.97,26.07,17.87,6.93,21.0,67.0,1022.1,8.8,258.0,0.0,True,2025,9,condicoes_seguras
Porto,13/09/25 19:00,1.05,31.36,46.93,21.06,11.76,5.58,20.0,74.0,1022.4,6.7,254.0,0.0,True,2025,9,risco_incendio_baixo
Porto,13/09/25 20:00,0.51,22.37,47.16,13.82,8.24,4.55,19.2,79.0,1022.7,3.1,234.0,0.0,True,2025,9,risco_incendio_baixo
Porto,13/09/25 21:00,0.78,27.77,62.23,13.75,12.87,3.32,18.7,83.0,1023.6,2.2,171.0,0.0,True,2025,9,risco_incendio_baixo
Porto,13/09/25 22:00,0.54,9.11,30.31,7.08,9.37,3.92,18.4,86.0,1023.6,2.8,140.0,0.0,True,2025,9,risco_incendio_baixo
Porto,13/09/25 23:00,0.3,9.44,61.72,10.62,5.8,0.1,18.3,87.0,1023.6,3.1,126.0,0.0,True,2025,9,risco_incendio_baixo
Porto,14/09/25 00:00,0.32,9.62,41.21,13.61,3.71,2.75,18.3,89.0,1023.6,2.5,135.0,0.1,True,2025,9,risco_incendio_baixo
Porto,14/09/25 01:00,0.46,13.1,33.02,11.24,10.55,3.13,18.1,91.0,1023.0,2.9,120.0,0.0,True,2025,9,risco_incendio_baixo
Porto,14/09/25 02:00,0.42,21.01,37.73,13.28,1.5,4.31,18.1,91.0,1023.5,0.8,117.0,0.1,True,2025,9,risco_incendio_baixo
Porto,14/09/25 03:00,0.24,13.47,39.85,7.47,3.83,3.23,18.0,92.0,1022.9,0.4,90.0,0.1,True,2025,9,risco_incendio_baixo
Porto,14/09/25 04:00,0.32,16.87,50.94,12.12,5.98,0.84,18.0,94.0,1023.1,1.8,90.0,0.0,True,2025,9,risco_incendio_baixo
Porto,14/09/25 05:00,0.53,11.49,46.59,10.19,4.9,2.49,17.8,95.0,1022.8,1.4,90.0,0.0,True,2025,9,risco_incendio_baixo
Porto,14/09/25 06:00,0.5,9.05,44.19,13.95,4.27,4.08,17.6,97.0,1023.2,1.8,53.0,0.0,True,2025,9,risco_incendio_baixo
Porto,14/09/25 07:00,1.15,30.82,50.04,29.22,13.99,4.74,17.4,99.0,1023.0,1.5,76.0,0.0,True,2025,9,risco_incendio_baixo
Porto,14/09/25 08:00,0.94,26.06,60.98,26.0,14.51,6.02,17.4,98.0,1023.7,1.8,90.0,0.0,True,2025,9,risco_incendio_baixo
Porto,14/09/25 09:00,1.17,32.08,62.89,23.66,12.17,5.74,19.0,91.0,1023.6,0.8,27.0,0.0,True,2025,9,risco_incendio_baixo
Porto,14/09/25 10:00,0.78,24.9,51.67,16.94,12.01,3.5,20.4,87.0,1024.4,3.0,346.0,0.0,True,2025,9,risco_incendio_baixo
Porto,14/09/25 11:00,1.08,20.21,76.28,17.93,11.1,3.02,21.7,76.0,1024.1,6.4,322.0,0.0,True,2025,9,risco_incendio_baixo
Porto,14/09/25 12:00,0.77,27.32,62.83,15.19,6.9,5.79,22.1,77.0,1024.1,9.0,299.0,0.0,True,2025,9,risco_incendio_baixo
Porto,14/09/25 13:00,0.83,18.23,58.65,19.19,10.99,5.99,22.2,79.0,1023.8,10.9,297.0,0.0,True,2025,9,risco_incendio_baixo
Porto,14/09/25 14:00,0.69,21.06,43.53,11.48,11.96,4.74,22.8,74.0,1023.8,12.3,302.0,0.0,True,2025,9,risco_incendio_baixo
Porto,14/09/25 15:00,0.81,23.96,36.71,22.82,10.48,4.3,23.1,72.0,1023.3,13.2,305.0,0.0,True,2025,9,risco_incendio_baixo
Porto,14/09/25 16:00,1.21,17.72,63.28,15.84,8.42,7.0,23.0,77.0,1022.8,13.5,312.0,0.0,True,2025,9,risco_incendio_baixo
Porto,14/09/25 17:00,1.24,27.64,63.97,18.41,8.98,6.1,22.5,79.0,1022.5,13.7,315.0,0.0,True,2025,9,risco_incendio_baixo
Porto,14/09/25 18:00,1.02,28.91,45.33,22.41,12.44,4.09,21.6,82.0,1022.3,13.3,319.0,0.0,True,2025,9,risco_incendio_baixo
Porto,14/09/25 19:00,1.17,29.28,48.47,20.88,15.76,7.38,20.7,87.0,1022.3,12.7,325.0,0.0,True,2025,9,risco_incendio_baixo
Porto,14/09/25 20:00,0.58,24.13,50.07,12.16,8.99,2.88,19.4,93.0,1022.9,10.3,331.0,0.0,True,2025,9,risco_incendio_baixo
Porto,14/09/25 21:00,0.85,20.44,52.14,17.24,13.77,2.93,18.8,94.0,1023.4,8.0,333.0,0.0,True,2025,9,risco_incendio_baixo
Porto,14/09/25 22:00,0.43,18.39,51.34,8.77,4.02,2.46,18.4,95.0,1023.8,6.1,332.0,0.0,True,2025,9,risco_incendio_baixo
Porto,14/09/25 23:00,0.4,7.59,57.25,9.66,6.08,3.84,18.0,95.0,1023.7,4.3,336.0,0.0,True,2025,9,risco_incendio_baixo
Porto,15/09/25 00:00,0.54,22.82,69.06,12.15,9.51,4.04,17.6,97.0,1023.7,3.9,326.0,0.0,True,2025,9,risco_incendio_baixo
Porto,15/09/25 01:00,0.76,8.75,80.13,15.14,5.57,4.9,17.6,95.0,1023.3,3.1,339.0,0.0,True,2025,9,risco_incendio_baixo
Porto,15/09/25 02:00,0.73,20.76,64.75,9.37,12.95,2.84,17.2,94.0,1023.1,2.9,353.0,0.0,True,2025,9,risco_incendio_baixo
Porto,15/09/25 03:00,0.73,25.27,66.13,13.4,10.54,3.46,17.0,96.0,1022.6,2.9,360.0,0.0,True,2025,9,risco_incendio_baixo
Porto,15/09/25 04:00,0.64,24.26,75.32,14.08,11.4,2.44,16.8,97.0,1022.7,3.4,18.0,0.0,True,2025,9,risco_incendio_baixo
Porto,15/09/25 05:00,0.8,15.35,76.82,14.75,8.21,4.69,16.4,99.0,1022.4,3.4,32.0,0.0,True,2025,9,risco_incendio_baixo
Porto,15/09/25 06:00,0.63,15.15,76.71,13.36,9.06,3.64,16.0,99.0,1023.0,3.1,36.0,0.0,True,2025,9,risco_incendio_baixo
Porto,15/09/25 07:00,1.23,42.52,76.07,29.71,24.97,6.88,15.9,99.0,1022.8,3.1,45.0,0.0,True,2025,9,risco_incendio_baixo
Porto,15/09/25 08:00,1.82,35.24,81.64,31.18,24.15,12.5,15.9,100.0,1023.3,3.2,63.0,0.0,True,2025,9,risco_incendio_baixo
Porto,15/09/25 09:00,1.71,41.09,54.93,35.16,27.3,8.33,16.8,96.0,1023.3,3.1,54.0,0.0,True,2025,9,risco_incendio_baixo
Porto,15/09/25 10:00,1.07,30.29,81.11,22.33,16.82,5.74,19.4,82.0,1023.8,10.4,2.0,0.0,True,2025,9,risco_incendio_baixo
Porto,15/09/25 11:00,1.09,25.06,93.08,27.46,19.81,5.77,21.1,76.0,1024.0,11.7,351.0,0.0,True,2025,9,risco_incendio_baixo
Porto,15/09/25 12:00,0.9,31.87,63.94,25.83,17.64,8.84,22.3,69.0,1023.8,11.1,331.0,0.0,True,2025,9,condicoes_seguras
Porto,15/09/25 13:00,1.2,30.54,70.93,18.17,13.1,5.71,22.7,68.0,1023.4,14.5,316.0,0.0,True,2025,9,condicoes_seguras
Porto,15/09/25 14:00,1.34,39.63,97.37,27.19,12.82,7.67,22.5,71.0,1023.2,16.3,319.0,0.0,True,2025,9,risco_incendio_baixo
Porto,15/09/25 15:00,0.73,34.67,76.3,28.06,21.43,6.13,22.5,65.0,1022.8,18.1,319.0,0.0,True,2025,9,condicoes_seguras
Porto,15/09/25 16:00,1.39,32.69,71.81,21.22,18.06,7.42,22.0,65.0,1022.7,18.9,321.0,0.0,True,2025,9,condicoes_seguras
Porto,15/09/25 17:00,1.32,46.16,60.3,31.54,30.08,6.68,21.4,67.0,1022.1,17.8,324.0,0.0,True,2025,9,condicoes_seguras
Porto,15/09/25 18:00,1.55,39.84,93.45,29.72,22.94,8.23,20.7,69.0,1021.7,15.4,327.0,0.0,True,2025,9,condicoes_seguras
Porto,15/09/25 19:00,1.38,43.08,65.89,18.89,23.66,11.27,19.7,75.0,1021.7,11.3,329.0,0.0,True,2025,9,risco_incendio_baixo
Porto,15/09/25 20:00,1.05,29.1,109.52,16.02,18.95,6.04,18.5,81.0,1022.1,7.1,330.0,0.0,True,2025,9,risco_incendio_baixo
Porto,15/09/25 21:00,1.18,40.22,63.08,21.84,18.08,4.84,17.7,85.0,1022.6,5.2,335.0,0.0,True,2025,9,risco_incendio_baixo
Porto,15/09/25 22:00,0.78,21.74,62.12,10.05,7.04,2.66,17.2,88.0,1022.5,3.8,343.0,0.0,True,2025,9,risco_incendio_baixo
Porto,15/09/25 23:00,0.57,21.95,44.77,16.82,10.22,4.02,17.0,90.0,1022.2,2.5,8.0,0.0,True,2025,9,risco_incendio_baixo
Porto,16/09/25 00:00,0.38,11.75,69.22,17.27,7.92,3.14,16.6,90.0,1022.4,2.9,7.0,0.0,True,2025,9,risco_incendio_baixo
Porto,16/09/25 01:00,0.57,20.33,66.52,9.03,12.28,3.14,16.0,93.0,1022.4,2.5,45.0,0.0,True,2025,9,risco_incendio_baixo
Porto,16/09/25 02:00,0.57,18.86,56.64,13.29,11.26,3.74,15.2,97.0,1022.1,2.6,74.0,0.0,True,2025,9,risco_incendio_baixo
Porto,16/09/25 03:00,0.48,25.78,47.6,13.67,14.56,2.47,14.5,99.0,1021.8,3.1,45.0,0.0,True,2025,9,risco_incendio_baixo
Porto,16/09/25 04:00,0.6,15.33,65.52,16.66,11.24,3.9,13.9,99.0,1021.0,3.4,58.0,0.0,True,2025,9,risco_incendio_baixo
Porto,16/09/25 05:00,0.5,23.07,71.03,11.97,6.0,3.87,13.7,99.0,1021.0,3.4,72.0,0.0,True,2025,9,risco_incendio_baixo
Porto,16/09/25 06:00,0.68,15.26,76.04,12.86,6.15,3.1,13.5,99.0,1020.9,3.4,58.0,0.0,True,2025,9,risco_incendio_baixo
Porto,16/09/25 07:00,1.56,48.11,85.52,27.1,20.03,9.38,13.2,99.0,1021.2,3.4,72.0,0.0,True,2025,9,risco_incendio_baixo
Porto,16/09/25 08:00,0.92,45.16,70.45,29.35,24.06,9.31,13.1,98.0,1021.8,3.3,84.0,0.0,True,2025,9,risco_incendio_baixo
Porto,16/09/25 09:00,1.22,43.98,91.54,35.18,22.41,9.19,15.2,89.0,1021.9,2.6,74.0,0.0,True,2025,9,risco_incendio_baixo
Porto,16/09/25 10:00,0.93,34.15,91.26,24.79,20.6,8.42,19.3,68.0,1022.2,1.8,37.0,0.0,True,2025,9,condicoes_seguras
Porto,16/09/25 11:00,1.15,37.99,59.5,15.27,15.88,3.92,22.1,54.0,1022.5,2.7,23.0,0.0,True,2025,9,condicoes_seguras
Porto,16/09/25 12:00,1.02,33.69,63.27,24.78,19.94,8.39,24.2,49.0,1022.4,3.6,360.0,0.0,True,2025,9,risco_incendio_moderado
Porto,16/09/25 13:00,0.84,41.37,89.61,25.82,14.26,5.71,25.6,47.0,1021.9,6.5,304.0,0.0,True,2025,9,condicoes_quente_humido
Porto,16/09/25 14:00,1.38,37.36,71.22,18.86,18.55,6.63,25.4,50.0,1021.8,10.0,296.0,0.0,True,2025,9,condicoes_quente_humido
Porto,16/09/25 15:00,1.19,35.24,78.17,21.91,19.78,7.01,24.9,45.0,1021.7,11.6,306.0,0.0,True,2025,9,risco_incendio_moderado
Porto,16/09/25 16:00,0.96,45.23,77.51,26.25,16.43,7.08,24.5,43.0,1021.0,11.8,310.0,0.0,True,2025,9,risco_incendio_moderado
Porto,16/09/25 17:00,1.66,38.35,37.33,33.13,23.73,9.31,23.6,47.0,1020.8,10.7,312.0,0.0,True,2025,9,risco_incendio_moderado
Porto,16/09/25 18:00,0.96,39.41,92.26,30.76,19.56,9.48,22.6,46.0,1020.3,8.1,315.0,0.0,True,2025,9,risco_incendio_moderado
Porto,16/09/25 19:00,1.63,43.34,86.24,33.13,19.56,9.85,21.1,54.0,1020.6,5.4,318.0,0.0,True,2025,9,condicoes_seguras
Porto,16/09/25 20:00,0.97,37.28,71.44,23.88,13.98,4.29,19.1,66.0,1020.5,3.4,302.0,0.0,True,2025,9,condicoes_seguras
Porto,16/09/25 21:00,0.86,23.18,69.78,14.8,14.75,5.6,17.5,73.0,1021.3,3.1,306.0,0.0,True,2025,9,risco_incendio_baixo
Porto,16/09/25 22:00,0.62,23.29,76.26,11.17,9.16,4.46,16.6,76.0,1021.4,2.3,321.0,0.0,True,2025,9,risco_incendio_baixo
Porto,16/09/25 23:00,0.57,16.12,56.97,19.08,10.06,4.7,16.0,78.0,1021.4,1.9,338.0,0.0,True,2025,9,risco_incendio_baixo
Porto,17/09/25 00:00,0.53,21.81,51.62,12.97,6.88,3.57,15.6,79.0,1021.4,1.9,338.0,0.0,True,2025,9,risco_incendio_baixo
Porto,17/09/25 01:00,0.68,9.71,64.95,13.33,8.81,2.67,15.3,81.0,1021.5,1.5,45.0,0.0,True,2025,9,risco_incendio_baixo
Porto,17/09/25 02:00,0.63,12.03,60.47,12.76,10.84,4.77,15.0,79.0,1021.5,2.2,99.0,0.0,True,2025,9,risco_incendio_baixo
Porto,17/09/25 03:00,0.58,16.74,77.69,17.32,8.08,4.18,14.4,82.0,1021.4,3.3,96.0,0.0,True,2025,9,risco_incendio_baixo
Porto,17/09/25 04:00,0.66,20.31,73.85,15.25,6.51,3.57,12.9,95.0,1021.5,3.3,103.0,0.0,True,2025,9,risco_incendio_baixo
Porto,17/09/25 05:00,0.92,25.73,62.03,12.05,9.02,4.29,12.0,96.0,1021.7,3.7,101.0,0.0,True,2025,9,risco_incendio_baixo
